Group,Order,PeriodMechanicalDeg,AmplitudeMeanDeg,AmplitudeSDDeg,EnergyRatioMean,PhaseCircularMeanDeg,PhaseCoherence
ALL,167,2.155688622754491,0.0030727865892719248,0.0017340972563537945,1.1383468863396625e-05,-132.2495887336735,0.2759878595340356
ALL,168,2.142857142857143,0.003094726657817126,0.0017380380393942879,1.1559331607568621e-05,-136.84555857275635,0.3158105843474567
ALL,169,2.1301775147928996,0.0031098033406309054,0.0017562314767761466,1.167575052689754e-05,-89.13382458677634,0.3946390229747861
ALL,170,2.1176470588235294,0.00269615661078097,0.0013505556251089403,8.293790780578633e-06,-97.47932211741696,0.21106723440605105
ALL,171,2.1052631578947367,0.008220579387115855,0.004154025787570802,7.415632423762492e-05,-179.56961563195202,0.2057917675858363
ALL,172,2.0930232558139537,0.002796934946521202,0.0016935620889637437,9.832843334148846e-06,-31.977404867013327,0.19265397143290577
ALL,173,2.0809248554913293,0.0026313886248488043,0.0019481007148652997,9.929746374903882e-06,-2.7766680034649305,0.18375086715226857
ALL,174,2.0689655172413794,0.002534771521454807,0.00165545999349695,8.374995451855716e-06,51.89891317412654,0.3535479561667589
ALL,175,2.057142857142857,0.0024099982711352414,0.001305064852365366,6.787245030510188e-06,90.44598334549724,0.027522115486156653
ALL,176,2.0454545454545454,0.002288525454185818,0.001589612536566692,7.096837274977842e-06,104.54624580647972,0.13591081502692903
ALL,177,2.0338983050847457,0.0024788598144352613,0.0017123432919179597,8.341435233590942e-06,101.17211843298915,0.1513858799170378
ALL,178,2.0224719101123596,0.0031674629685453574,0.001916638139484562,1.2577992821783209e-05,113.63258878116277,0.1817095711643442
ALL,179,2.011173184357542,0.003024421889873347,0.0019266001536229701,1.1846101472872681e-05,-61.74985225647717,0.23605461523480342
P03,1,360.0,0.23457486616780338,0.004233358988689067,0.052549241932431566,-13.012570746725695,0.9998995824283574
P03,2,180.0,0.1773290512141597,0.0035775856610366866,0.030033947855172088,32.63680506810424,0.9999299006927509
P03,3,120.0,0.061698130834242595,0.004021762406028671,0.0036469327432784833,69.07065916758883,0.9977747165010465
P03,4,90.0,0.012879417339981797,0.00337285169283412,0.0001679860775497628,166.00922354358963,0.9880588270374682
P03,5,72.0,0.03434555344084518,0.0015688649842017434,0.0011283821337522623,-16.689919874373878,0.9974794204194855
P03,6,60.0,0.05400363599831241,0.0010979121346372067,0.0027853556597509754,22.738440256747797,0.9997283650012715
P03,7,51.42857142857143,0.055151563593189824,0.00163475593087512,0.0029060912275524205,20.404016937153052,0.9993985270069545
