"Seq","Phase","EncoderRaw","TravelRaw","TravelMilliDeg","DeltaRaw","VelocityRawPerSecond","AccelerationRawPerSecond2","PowerPpm","ScheduledTick","SampleTick","LatenessTicks","LoopCycles","SpiLatencyCycles","PwmCounterAtCs"
"269","ALIGN_RAMP","29676","2","10.986328125","2","2000","0","53800","20079","20079","0","2902","1336","1616"
"270","ALIGN_RAMP","29671","-3","-16.4794921875","-5","-5000","-7000000","54000","20080","20080","0","2902","1336","1526"
"271","ALIGN_RAMP","29669","-5","-27.4658203125","-2","-2000","3000000","54200","20081","20081","0","2902","1336","1436"
"272","ALIGN_RAMP","29673","-1","-5.4931640625","4","4000","6000000","54400","20082","20082","0","2902","1336","1346"
"273","ALIGN_RAMP","29670","-4","-21.97265625","-3","-3000","-7000000","54600","20083","20083","0","2902","1336","1256"
"274","ALIGN_RAMP","29671","-3","-16.4794921875","1","1000","4000000","54800","20084","20084","0","2902","1336","1166"
"275","ALIGN_RAMP","29673","-1","-5.4931640625","2","2000","1000000","55000","20085","20085","0","2902","1336","1076"
"276","ALIGN_RAMP","29671","-3","-16.4794921875","-2","-2000","-4000000","55200","20086","20086","0","2902","1336","986"
"277","ALIGN_RAMP","29671","-3","-16.4794921875","0","0","2000000","55400","20087","20087","0","2902","1336","896"
"278","ALIGN_RAMP","29673","-1","-5.4931640625","2","2000","2000000","55600","20088","20088","0","2902","1336","806"
"279","ALIGN_RAMP","29674","0","0","1","1000","-1000000","55800","20089","20089","0","2902","1336","716"
"280","ALIGN_RAMP","29669","-5","-27.4658203125","-5","-5000","-6000000","56000","20090","20090","0","2902","1336","626"
"281","ALIGN_RAMP","29674","0","0","5","5000","10000000","56200","20091","20091","0","2902","1336","536"
"282","ALIGN_RAMP","29675","1","5.4931640625","1","1000","-4000000","56400","20092","20092","0","2902","1336","446"
"283","ALIGN_RAMP","29671","-3","-16.4794921875","-4","-4000","-5000000","56600","20093","20093","0","2902","1336","356"
"284","ALIGN_RAMP","29672","-2","-10.986328125","1","1000","5000000","56800","20094","20094","0","2902","1336","266"
"285","ALIGN_RAMP","29672","-2","-10.986328125","0","0","-1000000","57000","20095","20095","0","2902","1336","176"
"286","ALIGN_RAMP","29670","-4","-21.97265625","-2","-2000","-2000000","57200","20096","20096","0","2902","1336","86"
"287","ALIGN_RAMP","29672","-2","-10.986328125","2","2000","4000000","57400","20097","20097","0","2902","1336","2151"
