Group,Order,PeriodMechanicalDeg,AmplitudeMeanDeg,AmplitudeSDDeg,EnergyRatioMean,PhaseCircularMeanDeg,PhaseCoherence
ALL,37,9.72972972972973,0.005982529015265701,0.0023032611757981126,3.701044194962532e-05,111.82439204315406,0.8494016092273985
ALL,38,9.473684210526315,0.005724672296404004,0.0033698843173712734,3.954065575163394e-05,108.88596103385112,0.26404503717179667
ALL,39,9.23076923076923,0.005670809706047427,0.002289586717971596,3.3708734252885296e-05,75.75595680366598,0.8372023849041949
ALL,40,9.0,0.004605664845194613,0.0022540932755420974,2.3803749281180066e-05,63.03107275024827,0.5920975555174588
ALL,41,8.78048780487805,0.003752938535496669,0.001125110717414512,1.3930391906078765e-05,89.58183304660051,0.7921879106665497
ALL,42,8.571428571428571,0.005211731018430491,0.0034318701644274288,3.5944995665486704e-05,122.6159010869069,0.7096979146730164
ALL,43,8.372093023255815,0.005804168063835607,0.00334047168897402,4.114870041789793e-05,78.36840555376834,0.7662334852551352
ALL,44,8.181818181818182,0.006330893217768306,0.004186978693130592,5.168621545921871e-05,84.42749703683671,0.6050457814104431
ALL,45,8.0,0.07195085558995733,0.03392658757779075,0.005485463205112454,-81.98008727816298,0.20830782604000742
ALL,46,7.826086956521739,0.009540797060463891,0.004002149056471355,9.486454247212585e-05,84.99905744867156,0.6212374573322925
ALL,47,7.659574468085107,0.010077583788075144,0.005162231647657572,0.00011410371593666148,102.3677774491215,0.5549141698226151
ALL,48,7.5,0.01342661603228583,0.00837181845530286,0.00023081528483486803,94.20791006188797,0.7748594487005345
ALL,49,7.346938775510204,0.010380703740808387,0.0033715339284088102,0.00010771051931543835,131.14947146505293,0.5961538118099152
ALL,50,7.2,0.008363399778630607,0.0025426419747396,6.991972332301745e-05,135.91310205643273,0.5026186847902168
ALL,51,7.0588235294117645,0.007330990840238517,0.002260968469928539,5.263481812082861e-05,149.33087692058976,0.36295469525956403
ALL,52,6.923076923076923,0.006027660651520308,0.001462830794463223,3.46993528410418e-05,137.1816841607825,0.39587488320860387
ALL,53,6.7924528301886795,0.0046921989488472055,0.001883545469601394,2.3510210001861312e-05,164.53019778475536,0.47870456531834316
ALL,54,6.666666666666667,0.08744424140628747,0.051192952980085304,0.009500113939151766,-160.14362590094805,0.5778322164018332
ALL,55,6.545454545454546,0.00414860834984142,0.0019942401189227826,1.941490623985486e-05,154.03126428546534,0.29563936325622775
ALL,56,6.428571428571429,0.006098773960234056,0.0023510765057641954,3.8943071112210063e-05,153.5584662293386,0.39490173195520134
ALL,57,6.315789473684211,0.004712667831864219,0.0018100888081913503,2.347807299122722e-05,114.99595232455506,0.4557176696101961
ALL,58,6.206896551724138,0.004041635359458814,0.0020091981270109302,1.7776180069652935e-05,27.156663486049172,0.3199696159917456
