motor,config,order,amplitude_deg,phase_abs_deg,max_error_axis_abs_deg
P08,path1,28,0.0019325567827340416,-66.7099143749237,10.474645915181297
P08,path1,29,0.001993610832506947,-55.388358246375745,10.503849715642216
P08,path1,30,0.002101025855181634,-42.02051636640679,10.599316121119774
P08,path1,31,0.0028717438871230156,0.9472942738458732,0.030557879801479778
P08,path1,32,0.004769181638982327,31.39947408246875,0.9812335650771484
P08,path1,33,0.006742244851043318,-71.55406964750726,8.740785768257355
P08,path1,34,0.00287299553507664,-129.91301231059768,6.76726434380595
P08,path1,35,6.867451744350578e-05,-133.18811239248862,6.480339645928897
P08,path1,36,0.0011800200192439501,-80.43526745574157,7.76568701511829
P08,path1,37,0.00681929960503987,-174.65527660319188,5.009316848562381
P08,path1,38,0.008622611132853905,-67.05717557891468,7.709021695291718
P08,path1,39,0.003354362343263216,-106.67595271991821,6.495488391796968
P08,path1,40,0.0067420478581578435,-179.80718767584338,4.504820308103915
P08,path1,41,0.003410723759111257,-167.41900351730632,4.697097475187651
P08,path1,42,0.0010156486502728435,12.299565806660569,0.29284680492048976
P08,path1,43,0.0014208092913162878,143.6515150606726,3.3407329083877353
P08,path1,44,0.004244179443668517,45.840989588083275,1.041840672456438
P08,path1,45,0.0006463963030774948,9.13114767999765,0.20291439288883667
P08,path1,46,0.0019391261460821334,-58.21962734426339,6.560442883820361
P08,path1,47,0.0019025883111324078,105.38622157914075,2.2422600335987393
P08,path1,48,0.0007620291627086115,106.14659509772055,2.2113873978691783
P08,path1,49,0.0060198110750561435,66.55269211516492,1.358218206431937
P08,path1,50,0.0036110266204713885,104.25615057364668,2.0851230114729336
P08,path1,51,0.002716303315137981,-142.609143754622,4.2625658087329015
P08,path1,52,0.0033826214831897314,163.52434186464134,3.1446988820123334
P08,path1,53,0.004528585639221846,162.96369340979587,3.074786668109356
P08,path1,54,0.00287095890242365,-169.07648994282468,3.535620556614358
P08,path1,55,0.003535487446542584,64.66139336715469,1.1756616975846306
P08,path1,56,0.0062561130437572025,-3.2733950982735434,6.370117944673687
P08,path1,57,0.0031922723013687033,42.104964559599765,0.7386835887649081
P08,path1,58,0.004549017004445931,35.91736766951065,0.6192649598191491
P08,path1,59,0.0033711751990245856,17.339978134380594,0.293897934481027
P08,path1,60,0.00041037713871307246,3.752848076468094,0.0625474679411349
P08,path2_new,1,0.07748127823555964,127.16367552810335,127.16367552810335
P08,path2_new,2,0.07463862440605055,62.699699313690026,31.349849656845013
P08,path2_new,3,0.0531902766703377,117.36383299740916,39.121277665803056
P08,path2_new,4,0.03311676746094932,-145.57688501656773,53.60577874585807
P08,path2_new,5,0.008649183752035989,63.13004852907014,12.626009705814027
P08,path2_new,6,0.014631000874958508,-168.53885323598362,31.910191127336063
P08,path2_new,7,0.007478327176950492,28.28024704695466,4.040035292422094
P08,path2_new,8,0.0037455342679202606,108.07759754664349,13.509699693330436
P08,path2_new,9,0.008845243281766004,-23.045040853295216,37.43943990518942
P08,path2_new,10,0.013391026829561673,94.50087472370603,9.450087472370603
P08,path2_new,11,0.01025674410930089,142.67667828976292,12.970607117251175
P08,path2_new,12,0.03433303299606324,26.8602601389752,2.2383550115812665
P08,path2_new,13,0.010934237550369534,159.1242904604743,12.240330035421099
P08,path2_new,14,0.0034745106347416,-3.2859244696161265,25.479576823598848
P08,path2_new,15,0.006338799013468723,-172.76954982369492,12.482030011753672
P08,path2_new,16,0.007462566490845179,117.98087717386558,7.373804823366599
P08,path2_new,17,0.0040489874020703445,147.8229011283046,8.695464772253212
P08,path2_new,18,0.004460065068497668,135.96054518031178,7.553363621128432
P08,path2_new,19,0.005128339792548039,176.3701379184598,9.282638837813673
P08,path2_new,20,0.010728465648686,-60.00345606058092,14.999827196970955
P08,path2_new,21,0.0027266095248817284,-103.72146963158903,12.203739541352903
P08,path2_new,22,0.00762966127565076,-162.0805426769909,8.996338969227686
P08,path2_new,23,0.005315335110773512,9.154338234255798,0.3980147058372086
P08,path2_new,24,0.0035644944457185815,-175.8903559464147,7.671235168899387
P08,path2_new,25,0.0026661771194700667,-99.75295375687668,10.409881849724933
P08,path2_new,26,0.009201224571857836,119.54383219931078,4.597839699973492
P08,path2_new,27,0.011561071850151074,24.873688068093774,0.9212477062256953
P08,path2_new,28,0.003499004986573291,-130.49885535293419,8.196469451680922
P08,path2_new,29,0.00962433146014498,31.097169179786018,1.072316178613311
P08,path2_new,30,0.000928397373908137,16.26487762479437,0.5421625874931456
P08,path2_new,31,0.006371152393970067,6.960051953771835,0.22451780496038176
P08,path2_new,32,0.008486161866500423,119.35946001221745,3.7299831253817954
P08,path2_new,33,0.004376410132288991,-170.7079634106717,5.736122320888735
P08,path2_new,34,0.0071015367277218865,-62.401049379003034,8.752910312382264
P08,path2_new,35,0.0028617026663765813,-127.54403216859008,6.641599080897427
P08,path2_new,36,0.00621405820414995,82.82098911069696,2.3005830308526933
P08,path2_new,37,0.0061180474974958455,-155.41808882720863,5.529240842507875
P08,path2_new,38,0.008797210286725326,-97.44116095043086,6.909443132883398
P08,path2_new,39,0.004291749589752528,-121.58448358787044,6.113218369541783
P08,path2_new,40,0.0059160200884418555,136.16127762934644,3.404031940733661
P08,path2_new,41,0.007344248853357774,-85.48312477086594,6.695533542174003
P08,path2_new,42,0.003439774015919503,-128.1196030608945,5.520961831883464
P08,path2_new,43,0.004499125419320114,-4.967587247938183,8.256567738420044
P08,path2_new,44,0.008042029568469836,20.085515390797905,0.45648898615449784
P08,path2_new,45,0.01059456747236938,-78.18428882750328,6.262571359388816
P08,path2_new,46,0.002815315903436643,59.361017288120074,1.2904568975678277
P08,path2_new,47,0.004890529441707036,-70.46807210941846,6.160253784905991
P08,path2_new,48,0.0060472631103018456,129.75776004189663,2.7032866675395133
P08,path2_new,49,0.003241713906998851,29.880685366974603,0.6098099054484613
P08,path2_new,50,0.0019399201195555572,-160.47800524882953,3.9904398950234095
P08,path2_new,51,0.004031981761555239,-141.27659432447228,4.288694228931916
P08,path2_new,52,0.0020037554304581143,-1.2102042632943466,6.899803764167417
P08,path2_new,53,0.004369519784654333,175.95564571180662,3.319917843618993
P08,path2_new,54,0.0063051162088348725,-150.05807363556158,3.8878134511933045
P08,path2_new,55,0.005896702954361888,66.19290257038422,1.2035073194615313
P08,path2_new,56,0.004767066717916273,165.1023969504713,2.9482570884012733
P08,path2_new,57,0.002061519019070211,82.76257645086919,1.4519750254538455
P08,path2_new,58,0.007781032012093681,-28.983322370828194,5.707184097054686
P08,path2_new,59,0.003907422976842743,-142.9689673548824,3.678492078730806
P08,path2_new,60,0.0003320623595676712,9.318977121823439,0.15531628536372397
P08,path2_old,1,0.1756581062833981,45.225134435774365,45.225134435774365
P08,path2_old,2,0.34959414470073913,-56.030412446751264,151.98479377662437
P08,path2_old,3,0.05938586062778428,161.42962885266152,53.80987628422051
P08,path2_old,4,0.0333879179106235,78.81583084077722,19.703957710194306
P08,path2_old,5,0.006890491247951483,-121.05373020267727,47.789253959464546
P08,path2_old,6,0.014421801407969708,-144.28455360270078,35.952574399549874
P08,path2_old,7,0.01587161957050366,23.624922372693813,3.3749889103848303
P08,path2_old,8,0.013261316213643163,121.18485956767944,15.14810744595993
P08,path2_old,9,0.004363792960557357,104.47821995312005,11.608691105902228
P08,path2_old,10,0.01456336706481766,57.63161806623297,5.763161806623296
P08,path2_old,11,0.006197979091505829,67.33563885052945,6.121421713684495
P08,path2_old,12,0.03649699875701177,-15.3960148351102,28.71699876374082
P08,path2_old,13,0.007184280224022901,166.37174095570924,12.797826227362249
P08,path2_old,14,0.007750466391628835,7.863817890153209,0.5617012778680863
P08,path2_old,15,0.00507586776680625,118.73763118712755,7.915842079141837
P08,path2_old,16,0.00850821308478669,159.17592421309655,9.948495263318534
P08,path2_old,17,0.008027939437989153,80.79651303632613,4.752736060960361
P08,path2_old,18,0.0008380868191788051,25.344359532281374,1.4080199740156318
P08,path2_old,19,0.0004225202781376064,79.54045000121826,4.18633947374833
P08,path2_old,20,0.008403389374222135,-99.18561678423771,13.040719160788115
P08,path2_old,21,0.007828644532634698,-58.83977510478616,14.340963090248277
P08,path2_old,22,0.00877104744814572,-72.53482112940794,13.066599039572367
P08,path2_old,23,0.003018487799277943,-154.88219963615137,8.91816523321081
P08,path2_old,24,0.005171179028007359,156.1475620063058,6.506148416929409
P08,path2_old,25,0.007417383613531826,23.5414381166645,0.94165752466658
P08,path2_old,26,0.008764372172041021,-83.28389848659288,10.64292698128489
P08,path2_old,27,0.005304021247296683,26.991847317543996,0.9996980487979258
P08,path2_old,28,0.00711863263460027,-115.75328913644542,8.723096816555522
P08,path2_old,29,0.0076138881145616675,34.84823360743105,1.20166322784245
P08,path2_old,30,0.0033838366714152857,-170.97174962752123,6.300941679082626
P08,path2_old,31,0.0016182750318652474,17.377341766640914,0.5605594118271262
P08,path2_old,32,0.003195842435932453,-16.795223836601583,10.725149255106201
P08,path2_old,33,0.004503993155610765,-159.43770909125243,6.077645179052956
P08,path2_old,34,0.0029358198974879057,53.952646953597984,1.5868425574587643
P08,path2_old,35,0.0020308192500322307,-75.90333159213488,8.117047668796147
P08,path2_old,36,0.007382571412843208,69.68330345160761,1.9356473181002114
P08,path2_old,37,0.004512773491174057,-128.50569096987408,6.25660294676016
P08,path2_old,38,0.00680587916388717,-162.79057768524223,5.189721639862046
P08,path2_old,39,0.0013043528787567104,59.51725607066232,1.5260834889913415
P08,path2_old,40,0.005305468926093152,158.0524667502971,3.9513116687574277
P08,path2_old,41,0.004665974943212363,-80.63908014757017,6.813680972010484
P08,path2_old,42,0.0036931310090442975,-29.92117130182634,7.859019730908896
P08,path2_old,43,0.0028662948448644563,63.092704046393045,1.4672721871254197
P08,path2_old,44,0.0038577596180833875,-56.21984315037655,6.9040944738550785
P08,path2_old,45,0.004538557279321056,-88.62120681536545,6.030639848547434
P08,path2_old,46,0.002228745660523025,-179.57971538939873,3.9221801002304626
P08,path2_old,47,0.0011202819068525955,8.044849034040627,0.17116700072426866
P08,path2_old,48,0.009448533409702286,172.2082836444117,3.5876725759252435
P08,path2_old,49,0.002110375894642241,45.89889347186163,0.9367121116706456
P08,path2_old,50,0.004555411237020278,1.916390161713789,0.03832780323427578
P08,path2_old,51,0.0028208390180499564,160.26951979533752,3.1425396038301474
P08,path2_old,52,0.0022463997069819782,-44.15491008090524,6.073944036905669
P08,path2_old,53,0.004046583925088113,129.9486878052416,2.4518620340611625
P08,path2_old,54,0.0028645110972399996,56.832074229093585,1.0524458190572885
P08,path2_old,55,0.002505556380410404,164.82909139470448,2.9968925708128085
P08,path2_old,56,0.0040698968813786705,-75.52588691782574,5.079894876467398
P08,path2_old,57,0.002018317218916311,46.476242436904634,0.8153726743316603
P08,path2_old,58,0.003761072599349872,63.60986370624584,1.0967217880387214
P08,path2_old,59,0.000997551890842877,153.2531884529241,2.597511668693629
P08,path2_old,60,0.0026527779287592503,7.531978084765983,0.12553296807943307
