point_index,sweep_angle_deg,a1_raw_mean_error_deg,a1_raw_pointwise_sd_deg,a1_centered_mean_error_deg,a1_centered_pointwise_sd_deg,a1_top_selection_rate,a1_bottom_selection_rate,b_raw_mean_error_deg,b_raw_pointwise_sd_deg,b_centered_mean_error_deg,b_centered_pointwise_sd_deg,b_top_selection_rate,b_bottom_selection_rate,a2_raw_mean_error_deg,a2_raw_pointwise_sd_deg,a2_centered_mean_error_deg,a2_centered_pointwise_sd_deg,a2_top_selection_rate,a2_bottom_selection_rate,a_average_raw_mean_error_deg,a_average_centered_mean_error_deg,b_minus_a_raw_error_deg,b_minus_a_centered_error_deg,b_aligned_source_index,b_aligned_source_angle_deg,b_aligned_centered_mean_error_deg,b_minus_a_aligned_centered_error_deg
43,43.0,0.9767466666666667,0.02549275256486306,0.6723399444444444,0.018315674773213986,0.0,0.0,0.8657,0.018890516139057727,0.8096455555555556,0.0195482170192564,0.0,0.0,0.9967866666666666,0.011454437277026507,0.672716351851852,0.020648938592246622,0.0,0.0,0.9867666666666666,0.6725281481481482,-0.12106666666666654,0.1371174074074074,43,43.0,0.8096455555555556,0.1371174074074074
44,44.0,1.0166833333333332,0.033206880813068475,0.7122766111111112,0.027077974314075003,0.0,0.0,0.8685200000000001,0.02088490124467917,0.8124655555555554,0.031923228237945266,0.0,0.0,1.07791,0.022915392206986122,0.7538396851851852,0.019810092821058677,0.0,0.0,1.0472966666666665,0.7330581481481482,-0.17877666666666647,0.07940740740740726,44,44.0,0.8124655555555554,0.07940740740740726
45,45.0,0.39896666666666664,0.03282454010848185,0.09455994444444443,0.029200045474818727,0.0,0.0,0.26743333333333336,0.11236505610434826,0.2113788888888889,0.09899755204615893,0.0,0.0,0.4313766666666667,0.06032183794724208,0.10730635185185185,0.05444752854801004,0.0,0.0,0.41517166666666666,0.10093314814814813,-0.1477383333333333,0.11044574074074076,45,45.0,0.2113788888888889,0.11044574074074076
46,46.0,-0.5382066666666666,0.0023841210819363517,-0.8426133888888888,0.010939435754204639,0.0,0.0,-0.6886800000000001,0.013284054350987853,-0.7447344444444445,0.025982836023009697,0.0,0.0,-0.49201333333333336,0.03644897986684033,-0.816083648148148,0.02816127833051245,0.0,0.0,-0.51511,-0.8293485185185184,-0.1735700000000001,0.08461407407407395,46,46.0,-0.7447344444444445,0.08461407407407395
47,47.0,-0.7085133333333333,0.010288354257768001,-1.0129200555555555,0.009108180429234065,0.0,0.0,-0.7972999999999999,0.022058959630952682,-0.8533544444444444,0.009414305132719278,0.0,0.0,-0.64334,0.009664610700902543,-0.9674103148148148,0.01784678534922145,0.0,0.0,-0.6759266666666667,-0.9901651851851851,-0.12137333333333322,0.13681074074074073,47,47.0,-0.8533544444444444,0.13681074074074073
48,48.0,-0.5322866666666667,0.019529683390504125,-0.8366933888888889,0.012368144954695959,0.0,0.0,-0.6098133333333333,0.03398172646192855,-0.6658677777777777,0.020872225451508804,0.0,0.0,-0.47503333333333336,0.009099518302269259,-0.7991036481481482,0.001648078590942767,0.0,0.0,-0.50366,-0.8178985185185186,-0.10615333333333332,0.15203074074074086,48,48.0,-0.6658677777777777,0.15203074074074086
49,49.0,-0.27592,0.026556114173575934,-0.5803267222222223,0.02201766726614318,0.0,0.0,-0.33047333333333334,0.01012873305667265,-0.3865277777777778,0.011484814225689999,0.0,0.0,-0.22521,0.012308805790977461,-0.5492803148148148,0.00652215379142206,0.0,0.0,-0.250565,-0.5648035185185185,-0.07990833333333336,0.1782757407407407,49,49.0,-0.3865277777777778,0.1782757407407407
50,50.0,0.20399,0.02378684300196223,-0.10041672222222224,0.016973713309386948,0.0,0.0,0.17106999999999997,0.008796095724808821,0.11501555555555554,0.008591522583256758,0.0,0.0,0.2543933333333333,0.01335577153643072,-0.06967698148148148,0.009372342284283885,0.0,0.0,0.22919166666666665,-0.08504685185185186,-0.05812166666666668,0.20006240740740738,50,50.0,0.11501555555555554,0.20006240740740738
51,51.0,0.62366,0.022452997572707346,0.31925327777777773,0.018405229062486424,0.0,0.0,0.5988433333333333,0.00607488545845376,0.5427888888888889,0.01236640871333623,0.0,0.0,0.66675,0.012966877033426324,0.34267968518518516,0.007292571530222013,0.0,0.0,0.645205,0.33096648148148144,-0.046361666666666745,0.21182240740740743,51,51.0,0.5427888888888889,0.21182240740740743
52,52.0,0.8747333333333334,0.023960013216468262,0.570326611111111,0.023341451639098426,0.0,0.0,0.8471666666666667,0.0037553206698407783,0.7911122222222223,0.009984182296610217,0.0,0.0,0.9046233333333333,0.0059166065724647965,0.5805530185185185,0.012948192362230803,0.0,0.0,0.8896783333333333,0.5754398148148148,-0.042511666666666614,0.21567240740740756,52,52.0,0.7911122222222223,0.21567240740740756
